R200412180912A,2004-12-18,09:12:48, 2,  40.89,   10.15,  10.0,5.1,0.0,TYRRHENIAN SEA           ,Nei,  0,    0,   0, 12,   13,  35,  0,    0,   0, 1,  0.4, 0.5,  40.95, 0.07,   10.08, 0.04,  15.0,  0.0,FIX  , 1.00,D-R200412180912A,23,  0.790, 0.080,  0.310, 0.070, -1.100, 0.060,  0.310, 0.210,  0.140, 0.280,  0.260, 0.070,   0.970, 62, 346,   0.180, 28, 172,  -1.150,  2,  80,   1.060, 144, 49,   51,  15, 54,  126,4.62,D,A
R200412030813A,2004-12-03,08:13:14, 8,  43.09,   15.50,  10.0,4.7,0.0,ADRIATIC SEA             ,Nei,  0,    0,   0, 10,   15,  35,  0,    0,   0, 1,  1.9, 0.2,  43.21, 0.01,   15.10, 0.04,  15.0,  0.0,FIX  , 1.00,D-R200412030813A,23,  9.470, 0.390, -7.620, 0.230, -1.850, 0.370, -5.520, 0.770, -3.670, 1.310,  2.290, 0.240,   1.233, 66, 135,  -0.289, 19, 275,  -0.945, 14,  10,   1.089, 124, 35,  124, 265, 62,   69,4.63,D,B
B200501310105A,2005-01-31,01:05:31, 2,  37.53,   20.16,  31.9,5.1,5.4,IONIAN SEA               ,Nei,  0,    0,   0, 60,  114,  40, 70,  148,  50, 1,  1.5, 0.2,  37.37, 0.01,   19.97, 0.01,  12.0,  0.0,FIX  , 1.80,D-B200501310105A,24,  1.950, 0.040, -0.310, 0.040, -1.640, 0.040,  2.940, 0.120, -2.830, 0.110,  1.290, 0.030,   4.470, 58,  34,   0.330,  8, 137,  -4.800, 31, 232,   4.640, 346, 16,  120, 135, 76,   82,5.71,D,A
S200502072005A,2005-02-07,20:05:37, 5,  36.10,   10.91,  10.0,4.7,0.0,TUNISIA                  ,Nei,  0,    0,   0,  0,    0,   0, 14,   32,  35, 1,  1.7, 0.6,  36.15, 0.03,   10.95, 0.03,  12.0,  0.0,FIX  , 0.60,D-S200502072005A,23,  1.670, 0.090, -0.690, 0.060, -0.970, 0.080,  0.090, 0.170, -0.750, 0.210, -1.620, 0.050,   2.000, 64,  55,   0.520, 25, 218,  -2.520,  7, 311,   2.260,  67, 44,  128, 200, 57,   60,4.84,D,A
S200502072046A,2005-02-07,20:46:26, 3,  36.22,   10.87,  10.0,5.1,0.0,TUNISIA                  ,Nei,  0,    0,   0,  0,    0,   0, 18,   27,  35, 1,  2.9, 0.5,  36.11, 0.04,   10.83, 0.03,  12.0,  0.0,FIX  , 0.90,D-S200502072046A,23,  4.180, 0.280, -1.200, 0.260, -2.980, 0.180,  1.370, 0.700, -2.080, 0.620, -1.780, 0.190,   5.250, 66,  47,  -1.020, 22, 204,  -4.230,  8, 297,   4.740,  51, 41,  124, 189, 57,   64,5.05,D,A
S200502121213A,2005-02-12,12:13:45, 0,  39.92,   19.70,   0.0,4.6,0.0,GREECE-ALBANIA BORDER RE ,Nei,  0,    0,   0,  0,    0,   0,  6,    6,  35, 1,  7.6, 3.8,  39.97, 0.20,   19.79, 0.12,  28.1,  2.9,FREE , 0.30,D-S200502121213A,22,  2.160, 0.710, -0.460, 0.640, -1.690, 0.880,  1.420, 0.260, -0.100, 0.320, -0.870, 0.600,   2.830, 65,  13,  -0.580, 24, 217,  -2.230,  9, 123,   2.530, 187, 42,   53,  52, 58,  118,4.21,D,A
S200503111105A,2005-03-11,11:05:23, 2,  42.39,   19.91,  10.0,4.5,0.0,YUGOSLAVIA               ,Nei,  0,    0,   0,  0,    0,   0, 16,   20,  35, 1,  1.3, 0.4,  42.31, 0.03,   19.85, 0.05,  12.0,  0.0,FIX  , 0.30,D-S200503111105A,22, -2.270, 0.150,  0.940, 0.150,  1.330, 0.130, -0.120, 0.390, -1.100, 0.390, -1.130, 0.090,   2.410, 10,  53,   0.220, 16, 146,  -2.630, 71, 293,   2.520, 124, 38, -117, 337, 57,  -71,4.20,D,A
S200504181059A,2005-04-18,10:59:18, 8,  44.71,    9.35,   0.0,4.9,0.0,NORTHERN ITALY           ,Nei,  0,    0,   0,  0,    0,   0, 11,   14,  25, 1,  1.0, 1.1,  44.57, 0.04,    9.37, 0.06,  13.1,  2.8,FREE , 0.30,D-S200504181059A,22, -0.780, 0.230,  0.560, 0.130,  0.220, 0.160, -1.030, 0.260, -0.170, 0.160, -0.670, 0.080,   1.360, 21, 208,   0.110, 27, 106,  -1.470, 55, 331,   1.420, 336, 34,  -35,  96, 71, -118,4.04,D,A
S200505192319A,2005-05-19,23:19:56, 0,  42.72,   18.95,  22.0,4.6,0.0,YUGOSLAVIA               ,Nei,  0,    0,   0,  0,    0,   0, 15,   18,  30, 1,-18.0, 0.4,  42.62, 0.03,   18.79, 0.03,  12.0,  0.0,FIX  , 0.40,D-S200505192319A,22, -0.140, 0.250,  1.030, 0.210, -0.890, 0.140,  4.260, 0.350, -3.490, 0.320, -0.440, 0.150,   5.860, 42,  32,  -0.540,  9, 130,  -5.320, 46, 229,   5.590,  53,  9, -167, 310, 88,  -81,4.43,D,A
S200507032344A,2005-07-03,23:44:42, 7,  42.68,   17.37,   5.0,4.5,0.0,ADRIATIC SEA             ,Nei,  0,    0,   0,  0,    0,   0, 15,   19,  30, 1,  3.8, 0.4,  42.74, 0.07,   17.34, 0.04,  15.8,  1.9,FREE , 0.30,D-S200507032344A,22,  1.420, 0.250, -0.220, 0.150, -1.200, 0.150,  0.580, 0.470, -1.180, 0.310,  0.640, 0.100,   1.920, 69,  64,   0.090,  0, 334,  -2.020, 21, 244,   1.970, 334, 24,   90, 154, 66,   90,4.13,D,A
B200507101310A,2005-07-10,13:10:12, 1,  42.39,   19.81,   4.4,5.4,4.9,NORTHWESTERN BALKAN REGI ,Nei,  0,    0,   0, 54,   91,  40, 66,  143,  50, 1,  3.7, 0.2,  42.37, 0.02,   19.70, 0.01,  12.0,  0.0,FIX  , 0.90,D-B200507101310A,23, -6.560, 0.140,  0.770, 0.140,  5.790, 0.120, -1.220, 0.420, -0.610, 0.360, -2.210, 0.120,   6.630,  1,  69,   0.210, 11, 160,  -6.830, 79, 336,   6.730, 148, 45, -106, 350, 47,  -74,5.16,D,A
C200507260332A,2005-07-26,03:32:15, 3,  40.00,   12.71, 502.0,4.0,0.0,TYRRHENIAN SEA           ,Nei,  0,    0,   0,  2,    2,  40, 14,   19,  30, 1,  3.6, 0.6,  39.90, 0.04,   12.74, 0.05, 527.0,  9.0,FREE , 0.50,D-C200507260332A,23, -0.040, 0.090,  0.830, 0.120, -0.800, 0.120, -0.290, 0.110,  0.180, 0.100,  0.610, 0.120,   1.080, 12, 163,  -0.010, 71, 290,  -1.070, 15,  70,   1.070, 207, 71, -178, 116, 88,  -19,4.62,D,A
S200508221202A,2005-08-22,12:02:08, 6,  41.47,   12.53,  10.0,4.8,0.0,SOUTHERN ITALY           ,Nei,  0,    0,   0,  0,    0,   0, 25,   41,  35, 1,  3.0, 0.3,  41.33, 0.02,   12.43, 0.02,  16.3,  0.9,FREE , 0.60,D-S200508221202A,23,  0.200, 0.050, -1.090, 0.050,  0.890, 0.050,  0.850, 0.120,  0.110, 0.090,  1.210, 0.040,   1.630, 20, 300,   0.290, 62,  72,  -1.920, 19, 203,   1.770, 341, 62,  180,  71, 90,   28,4.77,D,A
S200509081127A,2005-09-08,11:27:17, 3,  46.00,    6.90,   7.0,5.3,0.0,SWITZERLAND              ,Nei,  0,    0,   0,  0,    0,   0, 17,   26,  35, 1,  3.3, 0.5,  46.09, 0.02,    6.81, 0.04,  14.5,  2.5,FREE , 0.40,D-S200509081127A,22, -1.000, 0.400,  6.390, 0.550, -5.390, 0.400, -1.560, 0.580, -3.680, 0.870, -1.220, 0.340,   6.730, 10, 183,   0.990, 58,  76,  -7.720, 30, 279,   7.220, 317, 61,  -15,  54, 77, -151,4.51,D,A
S200509130441A,2005-09-13,04:41:16, 2,  38.18,   20.25,  14.0,4.5,0.0,GREECE                   ,Nei,  0,    0,   0,  0,    0,   0, 11,   19,  35, 1,  1.5, 0.8,  38.29, 0.05,   20.33, 0.03,  31.8,  1.8,FREE , 0.40,D-S200509130441A,22, -3.810, 0.740,  4.320, 0.410, -0.520, 0.470,  2.230, 0.280, -1.660, 0.340, -1.920, 0.210,   5.730, 16,  21,  -1.010, 12, 115,  -4.730, 70, 240,   5.230,  94, 31, -113, 301, 62,  -77,4.42,D,A
S200509160808A,2005-09-16,08:08:47, 5,  38.10,   20.25,  10.0,4.8,0.0,GREECE                   ,Nei,  0,    0,   0,  0,    0,   0, 16,   24,  35, 1,  2.3, 0.4,  38.05, 0.04,   20.05, 0.04,  29.9,  1.5,FREE , 0.50,D-S200509160808A,23, -0.030, 0.120,  0.770, 0.070, -0.740, 0.070,  0.280, 0.050, -0.120, 0.060,  0.570, 0.100,   1.010, 13, 343,  -0.040, 72, 117,  -0.970, 12, 250,   0.990,  26, 72,  180, 116, 90,   18,4.60,D,A
S200509192217A,2005-09-19,22:17:16, 0,  38.04,   20.24,  15.0,4.7,0.0,GREECE                   ,Nei,  0,    0,   0,  0,    0,   0, 28,   46,  35, 1,  5.4, 0.4,  38.09, 0.02,   20.34, 0.03,  20.0,  0.8,FREE , 0.60,D-S200509192217A,23, -1.770, 0.130,  1.830, 0.080, -0.060, 0.070,  0.730, 0.090, -0.540, 0.100,  0.220, 0.050,   1.980, 10, 356,   0.100, 16,  90,  -2.070, 71, 235,   2.030,  67, 37, -117, 280, 57,  -71,4.81,D,A
S200509270025A,2005-09-27,00:25:35, 5,  43.15,   18.20,  19.0,5.1,0.0,YUGOSLAVIA               ,Nei,  0,    0,   0,  0,    0,   0, 28,   56,  35, 1,  2.8, 0.2,  43.23, 0.01,   18.18, 0.02,  30.6,  0.9,FREE , 0.80,D-S200509270025A,23,  2.720, 0.250, -2.740, 0.160,  0.030, 0.150, -2.220, 0.150, -0.480, 0.140,  2.980, 0.090,   4.160, 54, 137,   0.840, 34, 291,  -5.000, 12,  30,   4.580, 155, 44,  143, 273, 65,   52,5.04,D,A
S200511211057A,2005-11-21,10:57:41, 0,  37.61,   14.16,  61.0,4.7,0.0,SICILY                   ,Nei,  0,    0,   0,  0,    0,   0,  9,   10,  30, 1,  2.2, 0.9,  37.70, 0.09,   14.08, 0.06,  45.3,  2.5,FREE , 0.50,D-S200511211057A,22,  1.670, 0.820, -4.190, 1.630,  2.510, 1.620, -0.600, 0.260, -1.540, 0.180, -7.790, 2.040,   7.790,  9,  57,   1.680, 79, 199,  -9.480,  7, 326,   8.640, 102, 79,  179, 192, 89,   11,4.56,D,A
S200601281926A,2006-01-28,19:26:05, 5,  43.41,   17.46,  10.0,4.2,0.0,YUGOSLAVIA               ,Nei,  0,    0,   0,  0,    0,   0,  9,    9,  35, 1, -1.9, 0.7,  43.27, 0.09,   17.21, 0.17,  14.7,  3.9,FREE , 0.30,D-S200601281926A,22,  2.050, 0.720, -1.790, 0.520, -0.260, 0.430, -0.470, 0.730,  0.330, 0.690, -0.030, 0.250,   2.150, 80, 229,  -0.300,  8,  91,  -1.850,  7,   0,   2.000,  81, 39,   78, 277, 52,  100,4.14,D,A
S200602270434A,2006-02-27,04:34:01, 7,  38.15,   15.20,   9.0,4.6,0.0,SICILY                   ,Nei,  0,    0,   0,  0,    0,   0, 12,   17,  35, 1, -6.2, 0.8,  38.23, 0.07,   15.06, 0.05,  12.0,  0.0,FIX  , 0.40,D-S200602270434A,22, -3.750, 0.670,  0.920, 0.630,  2.820, 0.480,  1.540, 0.960,  2.710, 0.850,  1.070, 0.500,   4.480, 21, 296,   0.450,  2,  27,  -4.940, 69, 122,   4.710,  22, 24,  -95, 208, 66,  -88,4.39,D,A
S200604101903A,2006-04-10,19:03:36, 5,  43.40,   13.49,  33.0,4.1,0.0,CENTRAL ITALY            ,Nei,  0,    0,   0,  0,    0,   0, 11,   13,  35, 1,  2.1, 0.8,  43.41, 0.05,   13.65, 0.05,  21.3,  4.3,FREE , 0.20,D-S200604101903A,22, -0.190, 0.230,  0.230, 0.220, -0.040, 0.160, -0.200, 0.170, -0.480, 0.230, -1.370, 0.220,   1.490,  6,  43,  -0.020, 68, 149,  -1.470, 21, 311,   1.480,  89, 71, -169, 355, 80,  -20,4.05,D,A
S200604162115A,2006-04-16,21:15:01, 0,  44.02,   11.81,  10.0,4.1,0.0,NORTHERN ITALY           ,Nei,  0,    0,   0,  0,    0,   0, 15,   22,  35, 1,  1.0, 0.3,  43.79, 0.03,   11.94, 0.03,  35.0,  1.4,FREE , 0.40,D-S200604162115A,22,  5.230, 0.540, -4.870, 0.340, -0.360, 0.380,  2.180, 0.230, -0.940, 0.240,  2.610, 0.230,   5.710, 79,  21,   0.830,  1, 114,  -6.540, 11, 205,   6.130, 295, 34,   91, 114, 56,   89,4.46,D,A
C200604170244A,2006-04-17,02:44:05, 8,  39.57,   17.14,  10.0,4.9,0.0,SOUTHERN ITALY           ,Nei,  0,    0,   0,  3,    3,  40, 28,   50,  35, 1,  5.2, 0.4,  39.69, 0.02,   17.28, 0.02,  32.0,  1.9,FREE , 0.60,D-C200604170244A,23,  0.260, 0.140,  1.450, 0.100, -1.710, 0.090, -0.150, 0.090,  0.100, 0.080,  0.090, 0.090,   1.470,  7, 179,   0.250, 82, 335,  -1.720,  3,  88,   1.590, 223, 83,  177, 314, 87,    7,4.74,D,A
S200604172142A,2006-04-17,21:42:57, 0,  43.64,   10.23,  10.0,4.1,0.0,CENTRAL ITALY            ,Nei,  0,    0,   0,  0,    0,   0, 23,   33,  35, 1,  3.5, 0.3,  43.58, 0.03,   10.48, 0.04,  13.1,  1.5,FREE , 0.30,D-S200604172142A,22, -1.830, 0.250,  1.480, 0.160,  0.340, 0.140, -0.640, 0.270, -0.970, 0.240, -0.910, 0.110,   1.990,  2, 208,   0.440, 27, 117,  -2.430, 63, 301,   2.210, 323, 50,  -53,  94, 52, -125,4.17,D,A
S200605100044A,2006-05-10,00:44:33, 7,  40.23,   19.31,   5.0,4.7,0.0,ALBANIA                  ,Nei,  0,    0,   0,  0,    0,   0, 27,   47,  35, 1,  7.0, 0.2,  40.04, 0.02,   19.69, 0.01,  19.4,  1.2,FREE , 0.40,D-S200605100044A,22,  1.920, 0.380,  2.890, 0.240, -4.810, 0.290, -0.720, 0.310, -1.270, 0.330,  4.400, 0.230,   5.300, 19, 154,   1.590, 70, 352,  -6.890,  6, 246,   6.100, 292, 72,   10, 199, 80,  162,4.46,D,B
S200605102133A,2006-05-10,21:33:06, 9,  40.06,   19.78,  18.0,4.5,0.0,ALBANIA                  ,Nei,  0,    0,   0,  0,    0,   0, 30,   42,  35, 1,  0.3, 0.3,  40.08, 0.02,   19.68, 0.02,  15.8,  1.6,FREE , 0.30,D-S200605102133A,22,  0.710, 0.180,  1.410, 0.150, -2.130, 0.150, -0.410, 0.280, -1.660, 0.390,  2.430, 0.160,   3.210, 26, 147,   0.540, 58,   5,  -3.760, 17, 246,   3.480, 289, 59,    7, 195, 84,  148,4.30,D,A
C200605252314A,2006-05-25,23:14:36, 9,  36.87,   20.34,  35.0,4.5,4.8,CENTRAL MEDITERRANEAN SE ,PDE,  0,    0,   0, 54,   85,  40, 73,  123,  50, 1,  4.4, 0.2,  36.55, 0.02,   19.91, 0.02,  23.5,  1.0,FREE , 1.00,D-C200605252314A,23,  3.630, 0.210, -1.060, 0.140, -2.580, 0.150,  4.960, 0.350, -3.240, 0.280,  3.580, 0.120,   6.860, 60,  13,   1.360, 14, 129,  -8.230, 26, 226,   7.550, 346, 23,  129, 124, 72,   75,5.19,D,A
S200605290220A,2006-05-29,02:20:06, 1,  41.80,   15.90,  31.0,5.0,0.0,SOUTHERN ITALY           ,Nei,  0,    0,   0,  0,    0,   0, 37,   66,  35, 1,  4.4, 0.2,  41.80, 0.02,   15.91, 0.02,  31.8,  0.5,FREE , 0.50,D-S200605290220A,23,  0.890, 0.050, -0.840, 0.040, -0.050, 0.030,  0.170, 0.030,  0.300, 0.020, -0.430, 0.020,   0.980, 74, 276,   0.090, 13,  63,  -1.070,  8, 155,   1.030, 260, 39,  112,  53, 55,   73,4.61,D,A
S200605301130A,2006-05-30,11:30:40, 5,  37.63,   16.52,  46.0,4.2,0.0,IONIAN SEA               ,Nei,  0,    0,   0,  0,    0,   0, 20,   24,  30, 1,  5.3, 1.4,  37.66, 0.06,   16.63, 0.05,  17.6,  1.8,FREE , 0.40,D-S200605301130A,22, -1.580, 0.630,  3.380, 0.430, -1.800, 0.600, -0.510, 0.750,  0.090, 0.690, -5.400, 0.350,   6.810,  3, 212,  -1.600, 85,  76,  -5.210,  3, 302,   6.010, 347, 85,    0, 257, 90,  175,4.46,D,A
S200606131415A,2006-06-13,14:15:38, 2,  40.27,   19.96,  10.0,4.8,0.0,ALBANIA                  ,Nei,  0,    0,   0,  0,    0,   0, 23,   31,  35, 1,  1.9, 0.5,  40.13, 0.02,   20.02, 0.03,  18.8,  1.6,FREE , 0.50,D-S200606131415A,23,  0.590, 0.110,  0.020, 0.090, -0.610, 0.080, -0.310, 0.130, -0.250, 0.090,  1.160, 0.050,   1.180, 34, 142,   0.320, 56, 323,  -1.490,  0, 233,   1.340, 283, 67,   25, 182, 67,  154,4.69,D,A
S200606221934A,2006-06-22,19:34:58, 0,  39.73,   16.60,  15.0,4.6,0.0,SOUTHERN ITALY           ,Nei,  0,    0,   0,  0,    0,   0, 26,   39,  30, 1,  5.2, 0.2,  39.75, 0.01,   16.90, 0.02,  37.0,  0.8,FREE , 0.50,D-S200606221934A,23,  1.340, 0.070,  0.010, 0.050, -1.350, 0.040, -0.170, 0.040,  0.040, 0.040,  0.360, 0.040,   1.360, 83, 179,   0.080,  7, 346,  -1.440,  2,  76,   1.400, 173, 44,  100, 339, 47,   80,4.70,D,B
S200608060749A,2006-08-06,07:49:46, 7,  40.16,   19.74,   8.0,5.1,0.0,ALBANIA                  ,Nei,  0,    0,   0,  0,    0,   0, 29,   41,  30, 1,  2.3, 0.3,  40.02, 0.02,   19.65, 0.02,  12.0,  0.0,FIX  , 0.60,D-S200608060749A,23,  0.980, 0.070,  0.820, 0.080, -1.810, 0.050,  1.360, 0.160, -0.430, 0.130,  0.580, 0.040,   2.270, 46, 358,  -0.150, 40, 149,  -2.120, 15, 252,   2.190,  23, 46,  153, 132, 71,   47,4.83,D,A
S200608082120A,2006-08-08,21:20:09, 0,  40.19,   19.75,  11.0,5.0,0.0,ALBANIA                  ,Nei,  0,    0,   0,  0,    0,   0, 17,   29,  35, 1,  2.5, 0.2,  40.03, 0.01,   19.65, 0.01,  14.3,  1.6,FREE , 0.60,D-S200608082120A,23,  0.870, 0.150,  1.100, 0.090, -1.960, 0.120,  1.030, 0.200, -0.610, 0.150,  1.000, 0.060,   2.050, 38, 353,   0.450, 47, 143,  -2.500, 15, 250,   2.280,  24, 51,  161, 126, 75,   40,4.84,D,A
S200608090210A,2006-08-09,02:10:01, 2,  40.11,   19.59,  19.0,4.6,0.0,ALBANIA                  ,Nei,  0,    0,   0,  0,    0,   0, 12,   17,  30, 1,  3.8, 0.4,  40.24, 0.04,   19.66, 0.03,  14.4,  3.9,FREE , 0.30,D-S200608090210A,22,  0.650, 0.410,  1.650, 0.210, -2.290, 0.340, -0.620, 0.340, -0.250, 0.290,  0.380, 0.190,   1.990, 26, 173,   0.350, 64,   3,  -2.340,  4, 265,   2.170, 312, 69,   16, 216, 75,  159,4.16,D,A
S200609071531A,2006-09-07,15:31:43, 0,  40.57,   16.19,  34.0,4.0,0.0,SOUTHERN ITALY           ,Nei,  0,    0,   0,  0,    0,   0,  6,    6,  30, 1,  1.4, 0.5,  40.53, 0.03,   16.00, 0.05,  35.1,  2.6,FREE , 1.00,D-S200609071531A,22,  0.850, 0.190,  0.080, 0.220, -0.930, 0.240,  0.700, 0.090, -0.260, 0.080, -1.010, 0.380,   1.520, 48,  29,   0.050, 42, 217,  -1.560,  4, 123,   1.540, 178, 55,   35,  66, 62,  139,4.06,D,A
S200610041734A,2006-10-04,17:34:20, 5,  42.07,   15.75,  36.0,4.9,0.0,ADRIATIC SEA             ,Nei,  0,    0,   0,  0,    0,   0, 11,   20,  30, 1,  3.8, 0.3,  42.12, 0.02,   15.78, 0.02,  37.8,  2.0,FREE , 0.30,D-S200610041734A,22,  0.370, 0.460, -0.680, 0.310,  0.310, 0.280,  0.050, 0.230,  0.640, 0.180, -3.450, 0.170,   3.370,  9, 230,   0.350, 79,  12,  -3.720,  6, 139,   3.550, 274, 79,  178,   4, 89,   11,4.30,D,A
S200610190934A,2006-10-19,09:34:51, 0,  42.30,   19.80,   6.0,5.0,0.0,YUGOSLAVIA               ,Nei,  0,    0,   0,  0,    0,   0, 25,   30,  35, 1,  4.0, 0.3,  42.26, 0.03,   19.93, 0.02,  12.0,  0.0,FIX  , 0.50,D-S200610190934A,23, -0.800, 0.030,  0.220, 0.030,  0.570, 0.030, -0.180, 0.110, -0.730, 0.080, -0.510, 0.030,   1.090, 17,  62,   0.130, 24, 160,  -1.210, 60, 302,   1.150, 121, 36, -135, 352, 66,  -63,4.64,D,A
S200610210704A,2006-10-21,07:04:10, 6,  43.65,   13.00,  36.0,4.3,0.0,CENTRAL ITALY            ,Nei,  0,    0,   0,  0,    0,   0, 13,   15,  30, 1,  3.7, 0.9,  43.61, 0.05,   12.99, 0.04,  24.4,  4.1,FREE , 0.30,D-S200610210704A,22,  0.150, 0.430, -1.950, 0.340,  1.800, 0.390, -0.840, 0.230,  1.300, 0.260, -1.120, 0.250,   2.910, 28, 252,  -0.550, 58, 101,  -2.370, 13, 349,   2.640,  34, 60,   12, 298, 80,  150,4.22,D,A
C200610261428A,2006-10-26,14:28:37, 5,  38.67,   15.40, 216.0,5.8,0.0,SICILY                   ,Nei,  0,    0,   0, 19,   29,  40, 61,  118,  35, 1,  2.1, 0.1,  38.66, 0.01,   15.43, 0.01, 213.7,  0.8,FREE , 1.90,D-C200610261428A,24, -2.480, 0.060,  1.560, 0.070,  0.920, 0.070, -5.500, 0.060, -1.210, 0.060,  0.290, 0.070,   5.590, 35, 166,   0.820,  1, 257,  -6.410, 55, 349,   6.000, 250, 10,  -97,  77, 80,  -89,5.79,D,A
S200611031050A,2006-11-03,10:50:52, 0,  36.32,   19.44, 100.0,4.8,0.0,MEDITERRANEAN SEA        ,Nei,  0,    0,   0,  0,    0,   0, 16,   18,  35, 1,  8.6, 0.9,  36.61, 0.06,   19.41, 0.04, 129.6,  4.8,FREE , 0.60,D-S200611031050A,23, -0.230, 0.060,  0.810, 0.140, -0.580, 0.150,  0.190, 0.060, -0.470, 0.050,  1.410, 0.120,   1.690,  3, 148,  -0.060, 70,  51,  -1.630, 20, 239,   1.660, 281, 74,  -12,  15, 78, -164,4.75,D,A
S200611051715A,2006-11-05,17:15:00, 3,  39.75,   13.75, 429.0,5.0,0.0,TYRRHENIAN SEA           ,Nei,  0,    0,   0,  0,    0,   0, 16,   22,  35, 1,  0.0, 0.7,  39.76, 0.05,   13.81, 0.06, 449.8,  5.9,FREE , 0.50,D-S200611051715A,23,  0.350, 0.060, -0.750, 0.070,  0.400, 0.070, -0.380, 0.070, -1.040, 0.060, -0.330, 0.090,   1.410, 44,  91,  -0.200, 31, 218,  -1.210, 29, 327,   1.310, 109, 33,  164, 212, 81,   58,4.68,D,A
S200611071113A,2006-11-07,11:13:36, 7,  35.91,   18.26,  35.0,5.0,0.0,MEDITERRANEAN SEA        ,Nei,  0,    0,   0,  0,    0,   0, 10,   10,  35, 1, -1.4, 0.9,  35.71, 0.06,   18.23, 0.10,  35.2,  4.7,FREE , 0.30,D-S200611071113A,22,  2.410, 1.030,  0.260, 0.820, -2.680, 0.570,  0.500, 0.530,  1.570, 0.300, -1.210, 0.520,   2.870, 75, 284,   0.700,  1,  19,  -3.570, 15, 109,   3.220, 201, 30,   93,  18, 60,   88,4.28,D,A
S200611231321A,2006-11-23,13:21:41, 2,  40.08,   20.58,  33.0,4.5,0.0,GREECE ALBANIA BORDER RE ,Nei,  0,    0,   0,  0,    0,   0, 14,   19,  35, 1,  3.5, 0.4,  40.04, 0.03,   20.65, 0.02,  38.1,  2.2,FREE , 0.40,D-S200611231321A,22,  2.480, 0.740, -1.040, 0.770, -1.440, 0.500, -1.230, 0.270, -2.340, 0.200,  4.240, 0.350,   5.290, 42, 132,   0.290, 47, 325,  -5.580,  7, 228,   5.440, 280, 56,   28, 173, 67,  143,4.43,D,A
S200611240437A,2006-11-24,04:37:40, 0,  36.26,   15.76,  11.0,4.7,0.0,SICILY                   ,Nei,  0,    0,   0,  0,    0,   0, 11,   19,  30, 1, -1.5, 1.3,  35.95, 0.06,   15.67, 0.05,  33.3,  1.7,FREE , 0.40,D-S200611240437A,22, -0.280, 0.690, -1.420, 0.380,  1.700, 0.520,  0.800, 0.220, -0.200, 0.400, -5.600, 0.250,   6.020,  6,  53,  -0.290, 82, 275,  -5.720,  5, 143,   5.870, 188, 82,    0,  98, 90,  172,4.45,D,B
S200612101103A,2006-12-10,11:03:42, 0,  41.94,   16.20,  35.0,4.7,0.0,SOUTHERN ITALY           ,Nei,  0,    0,   0,  0,    0,   0, 19,   26,  30, 1,  2.6, 0.3,  42.06, 0.02,   16.19, 0.03,  33.3,  1.1,FREE , 1.10,D-S200612101103A,22,  5.850, 0.600, -1.420, 0.390, -4.430, 0.440, -2.190, 0.220, -2.590, 0.220, -3.210, 0.280,   6.740, 75, 139,   0.590,  4,  34,  -7.330, 14, 303,   7.030,  28, 31,   83, 217, 59,   94,4.50,D,A
S200612191458A,2006-12-19,14:58:06, 5,  37.78,   14.91,  23.0,4.1,0.0,SICILY                   ,Nei,  0,    0,   0,  0,    0,   0,  6,   10,  30, 1,  6.9, 1.2,  38.02, 0.08,   14.78, 0.04,  15.0,  0.0,FIX  , 0.30,D-S200612191458A,22, -0.580, 0.250, -0.690, 0.210,  1.270, 0.180, -1.250, 0.460,  2.190, 0.400, -0.670, 0.170,   3.140, 34, 248,  -0.780, 12, 149,  -2.360, 53,  43,   2.750,  18, 16,  -40, 147, 80, -102,4.23,D,A
S200702031049A,2007-02-03,10:49:14, 6,  43.37,   17.66,  60.0,4.3,0.0,YUGOSLAVIA               ,Nei,  0,    0,   0,  0,    0,   0,  8,    9,  30, 1,  0.8, 0.9,  43.27, 0.10,   17.41, 0.10,  21.5,  8.1,FREE , 0.40,D-S200702031049A,22, -0.610, 0.820, -2.460, 1.020,  3.070, 1.290,  2.210, 1.200,  2.290, 1.120, -2.290, 1.010,   4.400, 19, 258,   0.770, 50,  13,  -5.160, 33, 154,   4.780, 300, 51, -169, 203, 81,  -39,4.39,D,A
S200702050830A,2007-02-05,08:30:05, 5,  45.11,   14.93,  10.0,4.9,0.0,YUGOSLAVIA               ,Nei,  0,    0,   0,  0,    0,   0, 10,   15,  35, 1,  3.0, 0.5,  44.91, 0.02,   14.74, 0.04,  26.0,  2.3,FREE , 0.40,D-S200702050830A,22,  0.580, 0.630, -4.880, 0.450,  4.290, 0.400,  1.070, 0.540,  1.480, 0.480, -0.600, 0.350,   4.810, 19, 269,   0.340, 67,  54,  -5.160, 12, 175,   4.990, 311, 68,  175,  43, 85,   22,4.40,D,A
S200702220603A,2007-02-22,06:03:01, 0,  39.99,   15.63, 327.0,4.2,0.0,SOUTHERN ITALY           ,Nei,  0,    0,   0,  0,    0,   0,  6,    7,  30, 1,  5.9, 2.0,  39.75, 0.10,   15.52, 0.08, 309.9, 20.2,FREE , 0.40,D-S200702220603A,22,  0.130, 0.640,  2.520, 0.500, -2.650, 0.470,  3.500, 0.720, -2.500, 0.510,  0.610, 1.000,   5.150, 38,  10,  -0.200, 32, 128,  -4.950, 36, 245,   5.050,  37, 32,  179, 128, 89,   58,4.41,D,A
